"cover","cut","leg","pull","scoop","straight"
0.451612293720245,0.175749480724335,0.128472745418549,0.181838974356651,0.0488116331398487,0.0135148670524359
0.666450083255768,0.166167855262756,0.00239828671328723,0.0118842357769608,5.93593725284336e-08,0.153099432587624
0.0958184823393822,0.818868935108185,0.030477536842227,0.0441336296498775,3.1349958589999e-05,0.01067013759166
0.414815336465836,0.210672095417976,0.1658885627985,0.177596688270569,0.0213354080915451,0.00969185866415501
0.666867196559906,0.1667650192976,0.002389807254076,0.0117510128766298,5.8843205863468e-08,0.152226805686951
0.0957920327782631,0.818832635879517,0.0309836734086275,0.0437608510255814,3.1835435947869e-05,0.0105990171432495
0.280964970588684,0.147410124540329,0.274174749851227,0.246878683567047,0.0104351928457618,0.0401362143456936
0.665995419025421,0.167751714587212,0.00241256784647703,0.0118246274068952,6.00473128997692e-08,0.152015596628189
0.097404845058918,0.816654086112976,0.0317915342748165,0.0434382557868958,3.25648652506061e-05,0.0106787197291851
0.29547706246376,0.0786097347736359,0.0994921028614044,0.460905730724335,0.00303809414617717,0.0624772533774376
0.656672298908234,0.175447762012482,0.00244193896651268,0.0125816455110908,6.18038455968417e-08,0.152856215834618
0.0959955379366875,0.818830490112305,0.0311327464878559,0.0432607270777225,3.17680242005736e-05,0.010748746804893
0.195341214537621,0.079529233276844,0.113948918879032,0.494523257017136,0.00290234433487058,0.113754972815514
0.653323948383331,0.180453851819038,0.0024820517282933,0.0126287676393986,6.19879969576687e-08,0.15111131966114
0.0939527824521065,0.821951508522034,0.0309128779917955,0.0426059402525425,3.15335491904989e-05,0.0105453878641129
0.0701288431882858,0.0416702479124069,0.0492688491940498,0.694642961025238,0.00275375181809068,0.141535267233849
0.665415704250336,0.169647097587585,0.0023832144215703,0.0123520204797387,5.78912313642377e-08,0.150201812386513
0.0952225103974342,0.819110870361328,0.030741062015295,0.0440463684499264,3.17516933137085e-05,0.0108473682776093
0.041570670902729,0.0399599298834801,0.0456721484661102,0.792417526245117,0.00195367215201259,0.0784260556101799
0.66744738817215,0.168735042214394,0.00239035999402404,0.0121493246406317,5.78960133168493e-08,0.149277791380882
0.096027784049511,0.818784594535828,0.030745692551136,0.0433108285069466,3.15155484713614e-05,0.0110995220020413
0.0297424532473087,0.046387393027544,0.0488105863332748,0.789354085922241,0.00125695846509188,0.0844486057758331
0.666793823242188,0.172225072979927,0.00249655707739294,0.0115856742486358,5.80895154200789e-08,0.146898686885834
0.0971747115254402,0.816501557826996,0.031103840097785,0.0438024438917637,3.14245226036292e-05,0.0113859921693802
0.0242240838706493,0.0563211143016815,0.0264220386743546,0.83088207244873,0.00060922431293875,0.0615414455533028
0.662805557250977,0.17678214609623,0.00257883174344897,0.0110544990748167,5.72140912424857e-08,0.146778866648674
0.0974834263324738,0.815062284469604,0.0313703007996082,0.0444931872189045,3.17168123729061e-05,0.0115591371431947
0.0280224941670895,0.0653095468878746,0.0430589914321899,0.756203055381775,0.00308509613387287,0.104320861399174
0.659138262271881,0.181219771504402,0.00265308772213757,0.0111184241250157,5.81225130247276e-08,0.145870372653008
0.0974208042025566,0.815595865249634,0.0312603563070297,0.0442149117588997,3.18106067425106e-05,0.0114763462916017
0.0238143783062696,0.0664902850985527,0.0921926945447922,0.672767162322998,0.00798291712999344,0.136752441525459
0.655001997947693,0.185584008693695,0.00265966192819178,0.0109521169215441,5.7819399046366e-08,0.145802110433578
0.0591151677072048,0.893495619297028,0.0190999377518892,0.0222911462187767,1.07364085124573e-05,0.00598736340180039
0.114410758018494,0.0681595280766487,0.0729672238230705,0.509439945220947,0.0532005503773689,0.181822046637535
0.65455836057663,0.185768991708755,0.00268881372176111,0.010998297482729,5.86498565269267e-08,0.145985454320908
0.169961184263229,0.685022234916687,0.0351956933736801,0.0742098987102509,2.12788345379522e-05,0.0355895943939686
0.0419831275939941,0.0255675669759512,0.0813025459647179,0.162868246436119,0.121175147593021,0.567103385925293
0.652531564235687,0.185917884111404,0.00266670039854944,0.0112039903178811,5.9016240783194e-08,0.147679761052132
0.236880362033844,0.572594583034515,0.00580110959708691,0.00942240003496408,1.52621032611933e-05,0.175286218523979
0.00393133843317628,0.00196341797709465,0.207948982715607,0.0102682802826166,0.146276354789734,0.629611611366272
0.652500689029694,0.186509147286415,0.00263650179840624,0.0113111939281225,5.8593641938387e-08,0.147042453289032
0.0878895670175552,0.68147873878479,0.00182278559077531,0.00364064099267125,7.82896950113354e-06,0.225160524249077
0.00479628005996346,0.00176834675949067,0.17330127954483,0.00484017375856638,0.350136041641235,0.465157926082611
0.647404074668884,0.1892229616642,0.00263025355525315,0.0116829881444573,5.92292579426612e-08,0.149059683084488
0.109590098261833,0.663706064224243,0.00383446644991636,0.00626101577654481,5.41338704351801e-06,0.216603010892868
0.0197837147861719,0.00242620892822742,0.0182663425803185,0.00896389409899712,0.815800309181213,0.134759485721588
0.648238480091095,0.189388662576675,0.00262304185889661,0.0115614244714379,5.8871687969031e-08,0.148188248276711
0.167560204863548,0.651898801326752,0.0135320639237761,0.0218188930302858,5.90492754781735e-06,0.145184069871902
0.00970159191638231,0.000849230797030032,0.00707607995718718,0.00287474412471056,0.851917862892151,0.127580478787422
0.648868799209595,0.188703268766403,0.00261280476115644,0.0115011008456349,5.86232218324767e-08,0.148313909769058
0.170550540089607,0.754592657089233,0.0153087079524994,0.0224542748183012,1.34491610879195e-05,0.0370803438127041
0.0381574481725693,0.00219116429798305,0.0388457551598549,0.00562606379389763,0.746704816818237,0.168474763631821
0.648627579212189,0.189904749393463,0.00262820348143578,0.0115363914519548,5.89624455926696e-08,0.1473029255867
0.182815372943878,0.738917052745819,0.0202208552509546,0.0257798638194799,1.67390899150632e-05,0.0322501696646214
0.0612060502171516,0.00521994289010763,0.066565677523613,0.0200662929564714,0.310427576303482,0.536514401435852
0.649565696716309,0.189790770411491,0.00263338792137802,0.0114530408754945,5.88602766526947e-08,0.146556943655014
0.125690653920174,0.762057244777679,0.0243176221847534,0.0653535649180412,2.35795741900802e-05,0.0225572884082794
0.0233137458562851,0.00159174017608166,0.0281479805707932,0.00454123178496957,0.0037624011747539,0.938642859458923
0.652282059192657,0.187060654163361,0.00261155515909195,0.011233102530241,5.78595908962143e-08,0.146812528371811
0.0781463831663132,0.848792970180511,0.023198151960969,0.0378392152488232,1.82467883860227e-05,0.0120051214471459
0.00220495369285345,0.000368259381502867,0.00154522876255214,0.000421062228269875,0.000604275439400226,0.994856238365173
0.6553835272789,0.185502454638481,0.00261149392463267,0.0108692096546292,5.6949303939291e-08,0.145633280277252
0.0915196165442467,0.824983894824982,0.0294079557061195,0.0435157604515553,3.12876909447368e-05,0.0105416113510728
0.00797288864850998,0.00168799725361168,0.00774396304041147,0.00329053890891373,0.0106691941618919,0.968635380268097
0.651289641857147,0.181682541966438,0.00258529535494745,0.0099544720724225,5.18748635158772e-08,0.154487892985344
0.0808830037713051,0.826251864433289,0.0180528778582811,0.063343308866024,3.33636962750461e-05,0.0114354668185115
0.603029370307922,0.0501923374831676,0.0475989133119583,0.0275443289428949,0.0143355010077357,0.257299602031708
0.680938005447388,0.156052500009537,0.00241892575286329,0.0108265904709697,5.56100587800756e-08,0.149763911962509
0.0956645831465721,0.817681789398193,0.029914541170001,0.0447749756276608,3.23239510180429e-05,0.0119317062199116
0.586783051490784,0.0715048983693123,0.0338589809834957,0.047622311860323,0.0092841936275363,0.250946551561356
0.682228982448578,0.158371761441231,0.00241133919917047,0.00954743288457394,5.37835909142359e-08,0.147440358996391
0.100470833480358,0.809974908828735,0.0299365799874067,0.0462163388729095,3.18130441883113e-05,0.0133696338161826
0.440812230110168,0.0578900687396526,0.0311053432524204,0.0492168590426445,0.00613121734932065,0.414844363927841
0.707390964031219,0.134045377373695,0.0021228427067399,0.00899280142039061,4.54501360991344e-08,0.147447943687439
0.105620004236698,0.80479633808136,0.0296803750097752,0.0459860861301422,3.17571284540463e-05,0.0138854635879397
0.429991394281387,0.0328166708350182,0.0189032927155495,0.0423283874988556,0.00682817865163088,0.469132125377655
0.707264125347137,0.137297034263611,0.00219693989492953,0.00850264262408018,4.3208398636807e-08,0.144739180803299
0.108659826219082,0.798466742038727,0.0305942241102457,0.0476100146770477,3.15668839903083e-05,0.0146375093609095
0.527808427810669,0.0327225401997566,0.0153183648362756,0.030142730101943,0.00836927630007267,0.385638624429703
0.71212500333786,0.132753968238831,0.00214425171725452,0.00808180216699839,4.15407477305507e-08,0.144895002245903
0.116019934415817,0.788131177425385,0.0298784021288157,0.0498637743294239,3.1271752959583e-05,0.016075374558568
0.765256464481354,0.045395128428936,0.00960717536509037,0.0166324134916067,0.00757226813584566,0.155536517500877
0.713612854480743,0.130938589572906,0.00214294530451298,0.00779600348323584,4.11474303518844e-08,0.145509660243988
0.126278564333916,0.772423326969147,0.0297392755746841,0.0535749904811382,2.99951061606407e-05,0.0179537795484066
0.812551379203796,0.0379562303423882,0.00802115071564913,0.0110751427710056,0.00840950105339289,0.121986635029316
0.708647191524506,0.138943642377853,0.00216836086474359,0.0075627164915204,3.98480004548674e-08,0.142678022384644
0.130156219005585,0.76650857925415,0.0298638381063938,0.0545151717960835,3.01764885080047e-05,0.0189260095357895
0.755274832248688,0.0417371653020382,0.0162758268415928,0.013614128343761,0.0163887403905392,0.156709209084511
0.704811632633209,0.14282862842083,0.00221410673111677,0.0074459770694375,3.93345516158661e-08,0.142699763178825
0.133604615926743,0.761562764644623,0.0295653864741325,0.0558513440191746,2.93403645628132e-05,0.0193865355104208
0.550664782524109,0.0427601300179958,0.0231968443840742,0.0292671658098698,0.0699015930294991,0.284209489822388
0.700715184211731,0.145005062222481,0.00221999688073993,0.0076316581107676,4.00040711667771e-08,0.144428133964539
0.137953132390976,0.75112909078598,0.0295081771910191,0.0607955493032932,2.86875456367852e-05,0.0205854214727879
0.172294408082962,0.0205616224557161,0.065610259771347,0.0822584331035614,0.357939422130585,0.301335841417313
0.705435812473297,0.139240235090256,0.0021269905846566,0.00716564571484923,3.62904373218953e-08,0.146031334996223
0.0053781527094543,0.961496710777283,0.000742209784220904,0.0281003098934889,6.38141045783414e-06,0.00427623512223363
