,cover,cut,leg,pull,scoop,straight
max_in_row_count,3,33,5,14,0,0
max_value,0.11418943665921726,0.9633196443319317,0.10281902179121975,0.397334709763527,0.00683804322034121,0.015881231054663675
std,0.1295094779577864,0.4570475310126009,0.1276005529259624,0.2537220478562371,0.01585557374475381,0.016264826274707617
frames_with_max_value,"[9, 6, 22, 12, 15, 3, 36, 19, 24, 4, 1, 7, 13, 35, 18, 10, 21, 25, 69, 23, 78]","[57, 60, 43, 45, 51, 63, 54, 66, 48, 64, 52, 61, 42, 49, 55, 46, 47, 58, 39, 40, 67]","[79, 82, 76, 33, 73, 34, 32, 37, 81, 13, 75, 0, 25, 78, 3, 19, 29, 24, 68, 35, 21]","[11, 14, 5, 8, 17, 2, 20, 74, 77, 38, 80, 26, 23, 71, 62, 30, 18, 16, 35, 21, 4]","[0, 3, 81, 76, 62, 53, 78, 6, 75, 65, 19, 33, 73, 21, 1, 46, 36, 82, 7, 10, 4]","[29, 65, 31, 26, 30, 23, 13, 32, 19, 68, 12, 28, 50, 10, 25, 34, 53, 20, 24, 7, 77]"
