,cover,cut,leg,pull,scoop,straight
max_in_row_count,10,2,0,0,0,0
max_value,0.6570692509412767,0.514397107064724,0.41028338670730624,0.038604353554546826,0.00139461876824498,0.0023223229800351
std,0.47934282205634476,0.29711198539513617,0.1840474711586822,0.037490239055288234,0.0007037737253372344,0.0013036995751463116
frames_with_max_value,"[34, 33, 29, 30, 36, 32, 35, 31, 28, 37, 26]","[45, 22, 21, 20, 19, 10, 9, 23, 18, 12, 11]","[43, 42, 39, 44, 8, 3, 4, 7, 6, 2, 5]","[6, 5, 7, 1, 0, 2, 4, 8, 3, 16, 40]","[14, 15, 6, 16, 5, 7, 17, 0, 2, 8, 12]","[45, 1, 0, 16, 5, 6, 2, 15, 7, 3, 4]"
