,cover,cut,leg,pull,scoop,straight
max_in_row_count,0,3,5,1,17,0
max_value,0.08731465414166448,0.10855352319777026,0.23900596052408202,0.010174735914915769,0.9606659412384037,0.00031070883051142995
std,0.08792470082469088,0.13731197509638918,0.18914062040178245,0.08328764348855082,0.49879992346876334,0.0035351361157460993
frames_with_max_value,"[9, 5, 1, 0, 32, 36, 33, 31, 2]","[8, 37, 3, 36, 9, 7, 26, 27, 6]","[34, 33, 35, 32, 31, 30, 5, 36, 23]","[2, 6, 7, 0, 1, 3, 37, 28, 8]","[4, 16, 15, 13, 14, 19, 18, 17, 10]","[7, 3, 2, 1, 8, 6, 0, 37, 5]"
