,cover,cut,leg,pull,scoop,straight
max_in_row_count,0,33,0,0,0,0
max_value,0.20998553931713101,0.9991381615400315,0.0005706808397007989,0.004593160178046671,0.0004411297340993768,0.003207219789175043
std,0.0924638034101105,0.7708796295134918,0.05549745303735324,0.02934069705103619,0.027529407920956882,0.024289014985450635
frames_with_max_value,"[30, 29, 28, 31, 4, 4, 4, 4, 4, 4, 4]","[0, 0, 2, 39, 40, 38, 17, 44, 18, 16, 41]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 45]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3]"
