,cover,cut,leg,pull,scoop,straight
max_in_row_count,7,12,0,0,0,1
max_value,0.7151289433240889,0.8652293384075161,0.04680149909108875,0.03277558088302612,0.00189062490244396,0.03875191882252695
std,0.3528471834763574,0.49891075664975987,0.05101715191090839,0.03261937437699629,0.0017822347239264992,0.06282329628261324
frames_with_max_value,"[7, 28, 14, 8, 2, 0, 11]","[15, 12, 9, 25, 29, 6, 1]","[24, 22, 13, 28, 2, 27, 5]","[23, 13, 16, 22, 5, 11, 17]","[17, 5, 13, 2, 8, 16, 10]","[27, 26, 16, 13, 23, 11, 24]"
