,cover,cut,leg,pull,scoop,straight
max_in_row_count,7,9,0,4,0,0
max_value,0.700724542140961,0.754943490028381,0.0446745753288269,0.216821268200874,0.0113076344132423,0.0050268997438252
std,0.3580811898191941,0.37972857965084184,0.031700189033691775,0.2203786453135386,0.006468220982999047,0.0036431618053907673
frames_with_max_value,"[2, 1, 0, 3, 4, 5, 6]","[28, 12, 14, 11, 16, 15, 13]","[20, 13, 18, 19, 27, 15, 17]","[24, 26, 25, 27, 23, 22, 21]","[19, 18, 17, 22, 9, 21, 23]","[14, 15, 16, 13, 17, 18, 21]"
