,cover,cut,leg,pull,scoop,straight
max_in_row_count,1,21,0,18,0,19
max_value,0.0435032453387976,0.569839358329773,0.002584525500424205,0.4986469596624375,0.0222367802634835,0.4505564272403715
std,0.06289674157128756,0.28876176294826805,0.016635374079144383,0.3035113273854583,0.07241453641021693,0.2557802788761195
frames_with_max_value,"[61, 27, 37, 40, 22, 5, 8, 2, 56, 43, 31, 0, 34, 63, 30, 82, 41, 25, 44, 12, 32]","[80, 64, 83, 3, 6, 77, 9, 20, 15, 84, 74, 78, 17, 86, 85, 12, 81, 0, 68, 59, 23]","[8, 5, 2, 56, 11, 59, 75, 24, 37, 62, 69, 21, 82, 31, 34, 66, 16, 25, 70, 19, 27]","[73, 76, 57, 54, 51, 42, 18, 60, 48, 39, 28, 33, 45, 30, 36, 29, 31, 34, 72, 24, 32]","[75, 38, 47, 41, 44, 26, 50, 35, 62, 53, 23, 32, 2, 8, 5, 22, 56, 29, 11, 72, 55]","[67, 10, 19, 58, 79, 49, 1, 46, 55, 16, 52, 66, 4, 70, 7, 43, 63, 13, 71, 21, 69]"
