,cover,cut,leg,pull,scoop,straight
max_in_row_count,1,3,10,1,2,0
max_value,0.28847354650497425,0.18764432519674326,0.7687422931194304,0.001374293788103385,0.14457756280899073,0.0003482553074718455
std,0.18916482395688547,0.16346497310839195,0.4012389175032144,0.06968348880731029,0.15474140039111517,0.021706398787847265
frames_with_max_value,"[17, 16, 15, 18, 14, 10, 9, 22, 11]","[7, 37, 25, 33, 6, 4, 34, 14, 36]","[3, 24, 20, 32, 26, 21, 23, 29, 31]","[27, 5, 6, 2, 28, 4, 37, 22, 26]","[0, 1, 13, 8, 12, 11, 10, 9, 14]","[2, 6, 4, 5, 37, 3, 31, 27, 28]"
