,cover,cut,leg,pull,scoop,straight
max_in_row_count,3,1,4,7,0,0
max_value,0.33324547857046105,0.024816414806991823,0.664917513728142,0.5547755658626558,7.07606852756726e-06,0.12017677724361449
std,0.22927100370380737,0.10951402215409632,0.31052279466683486,0.27226848219920374,6.110086855336433e-06,0.07841758363180194
frames_with_max_value,"[29, 30, 32, 28, 31, 34, 33, 35, 17]","[37, 36, 35, 33, 34, 31, 32, 30, 24]","[27, 11, 23, 21, 25, 19, 12, 22, 13]","[3, 6, 1, 4, 26, 5, 2, 0, 7]","[36, 25, 24, 20, 35, 22, 23, 21, 26]","[16, 18, 9, 0, 2, 10, 17, 5, 7]"
