,cover,cut,leg,pull,scoop,straight
max_in_row_count,0,12,0,0,25,0
max_value,1.7291309575284677e-06,0.9999852180480957,2.4323723479824373e-08,1.0823836826823211e-08,0.9943211972713467,9.822571023221369e-08
std,0.00014350100060327666,0.3479598336914358,1.9545916738978898e-05,0.0007394975793817477,0.6510249677820535,0.0001126607745186529
frames_with_max_value,"[37, 0, 2, 1, 7, 9, 8, 10, 15]","[5, 3, 4, 6, 10, 8, 9, 7, 1]","[37, 9, 15, 16, 17, 18, 8, 14, 12]","[37, 16, 15, 17, 11, 12, 14, 18, 13]","[36, 22, 26, 20, 34, 19, 25, 33, 21]","[37, 15, 16, 12, 17, 14, 13, 18, 11]"
