,cover,cut,leg,pull,scoop,straight
max_in_row_count,0,2,56,0,0,0
max_value,0.0054631106322631275,0.0034590388531796647,0.9993492811918258,6.712194704050489e-06,6.6856275225291e-05,2.598120340735475e-05
std,0.0036885353716631848,0.04017093703780436,0.9117227818942135,0.000499284402830823,0.04382415568422489,9.432091318451583e-05
frames_with_max_value,"[12, 9, 27, 10, 8, 13, 25, 22, 11, 26, 59, 18, 14, 15, 60, 21]","[65, 60, 59, 61, 48, 27, 9, 8, 12, 26, 7, 55, 54, 10, 11, 13]","[37, 33, 34, 32, 36, 35, 38, 31, 40, 64, 42, 41, 44, 43, 29, 45]","[65, 7, 59, 61, 60, 12, 13, 8, 9, 63, 11, 55, 10, 39, 57, 62]","[6, 0, 0, 0, 0, 0, 0, 7, 55, 12, 11, 13, 9, 10, 39, 8]","[65, 7, 8, 9, 63, 0, 0, 0, 0, 0, 0, 6, 13, 12, 10, 59]"
