,cover,cut,leg,pull,scoop,straight
max_in_row_count,25,14,0,0,0,0
max_value,0.995328962802887,0.8826056718826294,0.00404609425459057,0.01133692730218175,0.0022257810924202247,0.0018841743585653599
std,0.6372865558697436,0.33781052574303405,0.003570307943683032,0.015923539614271804,0.0015314700605413578,0.003877604460938483
frames_with_max_value,"[5, 2, 1, 0, 4, 3, 10, 8, 6]","[37, 36, 38, 30, 31, 35, 32, 29, 25]","[21, 34, 16, 15, 33, 29, 17, 35, 28]","[18, 16, 15, 17, 38, 19, 20, 14, 32]","[31, 27, 28, 32, 29, 30, 36, 33, 34]","[17, 16, 18, 20, 19, 21, 15, 38, 31]"
