,cover,cut,leg,pull,scoop,straight
max_in_row_count,1,2,3,0,22,0
max_value,0.04121538717299698,0.06740990281105037,0.11744288355112101,0.0006639656639890743,0.990797698497772,1.9045544945583953e-06
std,0.07548645596404552,0.1036477980945309,0.13784334758058422,0.00792013199125901,0.6745658860571485,0.0005363718697250616
frames_with_max_value,"[25, 20, 24, 21, 19, 18, 23, 17, 22]","[36, 37, 33, 28, 29, 27, 30, 35, 25]","[32, 31, 34, 17, 13, 33, 19, 20, 23]","[35, 37, 31, 34, 36, 33, 10, 9, 11]","[5, 6, 3, 2, 4, 1, 7, 9, 10]","[33, 34, 37, 13, 12, 35, 25, 31, 17]"
