,cover,cut,leg,pull,scoop,straight
max_in_row_count,0,3,0,1,6,0
max_value,0.19556828215718272,0.4068871811032293,0.195061761885881,0.26510808616876624,0.4706533178687095,0.001476422738051045
std,0.10410443751893107,0.2747205908664528,0.1600175278043378,0.14104140954833905,0.30988994892251154,0.010226085689859344
frames_with_max_value,"[14, 10, 26, 35, 25, 36, 23, 32, 29]","[37, 28, 13, 14, 29, 5, 36, 35, 4]","[32, 33, 30, 31, 10, 21, 34, 36, 29]","[8, 11, 12, 1, 2, 7, 9, 4, 5]","[18, 15, 17, 19, 16, 20, 7, 27, 6]","[9, 13, 12, 11, 35, 37, 29, 31, 32]"
