,cover,cut,leg,pull,scoop,straight
max_in_row_count,0,7,5,5,0,0
max_value,0.35846073925495175,0.6856727451086043,0.09756010398268705,0.35502831637859356,2.7722015829567723e-06,0.07279413752257827
std,0.18929415420643636,0.38185372678844953,0.1833462299759958,0.20105570783431315,4.258017009831085e-06,0.04444591817865274
frames_with_max_value,"[5, 8, 19, 6, 20, 7, 18, 9]","[31, 14, 15, 13, 16, 12, 17, 10]","[1, 0, 2, 4, 3, 22, 21, 23]","[30, 29, 27, 28, 26, 25, 24, 22]","[7, 5, 6, 8, 31, 20, 28, 27]","[28, 27, 24, 26, 6, 29, 11, 7]"
