,cover,cut,leg,pull,scoop,straight
max_in_row_count,1,2,2,28,0,0
max_value,0.003885618061758575,0.042050844058394446,0.12720258161425602,0.9929859936237335,0.0017903125844895798,0.00047391362022608497
std,0.055622924500055855,0.07853021628677828,0.13742857235961425,0.7225035780276625,0.005125740118174714,0.0007889698013015659
frames_with_max_value,"[21, 22, 23, 20, 17, 18, 19, 38, 24]","[38, 24, 23, 37, 20, 36, 35, 34, 22]","[36, 35, 37, 20, 34, 33, 23, 22, 21]","[14, 15, 16, 25, 12, 26, 11, 31, 29]","[19, 18, 17, 20, 6, 4, 7, 8, 10]","[37, 20, 38, 21, 22, 36, 19, 35, 34]"
