,cover,cut,leg,pull,scoop,straight
max_in_row_count,5,32,0,0,0,0
max_value,0.4176632687449455,0.9763748198747633,0.0001310585685132535,0.003821601567324248,3.1163158809022196e-07,4.280430161429647e-07
std,0.2304640312090076,0.7610408846774827,0.00018017310970185938,0.008220803866025942,7.663989011402517e-07,9.33409736047126e-05
frames_with_max_value,"[14, 13, 12, 15, 16, 19, 11, 25, 18, 17, 20]","[43, 44, 40, 42, 41, 39, 38, 32, 26, 31, 36]","[33, 34, 45, 11, 14, 19, 13, 12, 20, 41, 15]","[23, 20, 45, 17, 18, 19, 24, 25, 37, 5, 36]","[20, 45, 23, 19, 24, 37, 18, 25, 0, 17, 1]","[45, 15, 16, 19, 14, 20, 17, 11, 12, 13, 5]"
