,cover,cut,leg,pull,scoop,straight
max_in_row_count,0,31,4,0,0,0
max_value,5.60742614652554e-06,0.9997076094150542,4.816646734240317e-10,2.0546166368262675e-07,0.0019752142688957996,1.5433169266998422e-06
std,0.02930038111622933,0.8247858638460457,0.1333571426071841,0.006425890244612379,0.00281209719284896,0.003318625663918631
frames_with_max_value,"[0, 1, 3, 2, 4, 5, 37, 36, 22]","[10, 8, 11, 9, 12, 6, 28, 26, 13]","[5, 4, 3, 2, 1, 0, 36, 37, 11]","[36, 37, 4, 5, 3, 2, 1, 0, 21]","[4, 5, 3, 2, 22, 20, 21, 1, 16]","[2, 0, 1, 3, 4, 5, 36, 37, 11]"
