,cover,cut,leg,pull,scoop,straight
max_in_row_count,38,1,0,0,0,0
max_value,0.9549952745437621,0.0735567882657051,0.00227423245087266,0.0725094527006149,0.000174308763234876,0.000734405301045626
std,0.8693962937324411,0.08373009473499324,0.0017520774847879592,0.04355850664691793,0.0009480635799870167,0.0006149634123883313
frames_with_max_value,"[24, 23, 22, 25, 21, 26, 20, 17, 16, 27, 14]","[44, 7, 8, 6, 5, 9, 4, 10, 11, 3, 2]","[18, 17, 16, 28, 15, 10, 11, 8, 7, 27, 9]","[6, 4, 7, 9, 8, 33, 5, 3, 2, 32, 31]","[41, 42, 43, 40, 39, 38, 37, 36, 8, 33, 34]","[44, 31, 33, 34, 32, 30, 35, 40, 29, 36, 41]"
