,cover,cut,leg,pull,scoop,straight
max_in_row_count,5,3,0,4,0,0
max_value,0.1966421008110045,0.588167294859886,0.00439552369061857,0.589094549417496,1.0841625623925225e-06,2.175056442865755e-05
std,0.19759989529201344,0.37445278357093537,0.009260020212726282,0.4185293571143929,1.4419964298338806e-06,0.0001564968420761185
frames_with_max_value,"[7, 6, 8, 5, 4, 9, 3, 10, 11]","[35, 29, 34, 20, 33, 31, 21, 19, 14]","[10, 13, 11, 14, 15, 9, 0, 12, 8]","[17, 18, 1, 16, 0, 2, 25, 11, 26]","[13, 0, 12, 35, 10, 11, 1, 3, 9]","[35, 7, 8, 10, 11, 9, 6, 16, 4]"
