,cover,cut,leg,pull,scoop,straight
max_in_row_count,0,4,4,3,6,5
max_value,0.15027572214603446,0.1358022540807725,0.27429070323705673,0.0242822007276118,0.312908314168453,0.09786219708621505
std,0.11531147671140436,0.15767908756959656,0.19424582579085836,0.1453399746870755,0.21642990013242067,0.17099374866809536
frames_with_max_value,"[25, 15, 24, 32, 26, 13, 35, 31, 28]","[18, 37, 11, 12, 13, 15, 17, 6, 24]","[14, 30, 27, 29, 31, 26, 28, 32, 25]","[4, 5, 3, 16, 6, 7, 17, 2, 13]","[33, 34, 22, 20, 21, 19, 23, 36, 35]","[1, 9, 0, 8, 10, 2, 7, 12, 17]"
