,cover,cut,leg,pull,scoop,straight
max_in_row_count,2,21,0,0,0,0
max_value,0.529101476073265,0.9024961441755297,0.001784134656190875,0.02647804468870165,8.553808947908693e-05,0.000158230483066291
std,0.32251851705317996,0.634689885141004,0.0016521906326681303,0.040268950171823394,0.00027660497677937874,0.0005938589930196649
frames_with_max_value,"[41, 25, 42, 43, 40, 22, 44, 26, 21, 23, 38]","[0, 2, 3, 1, 45, 4, 17, 6, 5, 18, 16]","[44, 43, 23, 41, 42, 22, 24, 27, 28, 38, 30]","[44, 43, 42, 41, 36, 37, 28, 23, 35, 38, 45]","[34, 33, 31, 32, 36, 35, 0, 37, 30, 9, 29]","[43, 45, 42, 44, 41, 28, 29, 27, 30, 22, 21]"
