,cover,cut,leg,pull,scoop,straight
max_in_row_count,0,1,30,0,0,0
max_value,1.47693938856719e-07,6.450263434487626e-08,0.999561667442322,2.2559672174793404e-07,2.43641725319321e-05,0.0022353776148520453
std,0.00017364189136516848,0.031016225126688224,0.9648552521849202,0.000907257619954214,3.390487638772623e-05,0.0030137322298082097
frames_with_max_value,"[30, 26, 25, 7, 8, 27, 28]","[30, 25, 26, 27, 28, 7, 24]","[19, 20, 13, 28, 18, 29, 14]","[30, 25, 26, 27, 28, 29, 0]","[25, 8, 7, 3, 6, 24, 26]","[4, 3, 2, 5, 25, 30, 8]"
