,cover,cut,leg,pull,scoop,straight
max_in_row_count,0,39,0,3,0,0
max_value,0.08321367017924786,0.9960412532091137,5.124408653500722e-05,0.007673225947655737,2.7584392796597997e-06,9.491517172222077e-08
std,0.06513015347619605,0.8691930707706057,7.873321422976428e-05,0.06470003082725687,0.0008022191972339323,9.579815867199851e-05
frames_with_max_value,"[44, 41, 40, 17, 16, 39, 15, 43, 42, 38, 37]","[31, 30, 32, 4, 3, 5, 6, 7, 33, 29, 8]","[45, 43, 42, 44, 41, 25, 40, 26, 21, 22, 24]","[0, 2, 1, 44, 42, 41, 43, 40, 45, 39, 25]","[2, 1, 0, 23, 21, 24, 22, 25, 20, 26, 45]","[45, 42, 44, 41, 43, 40, 39, 1, 2, 0, 17]"
