,cover,cut,leg,pull,scoop,straight
max_in_row_count,3,6,3,1,8,1
max_value,0.16639629006385798,0.18578803539276098,0.27544129639863973,0.009755291044712042,0.6721777468919752,0.0010356347920605915
std,0.13261750310821477,0.23171842573930534,0.1849893738658926,0.05270578715307667,0.3594716677091839,0.038497259720229195
frames_with_max_value,"[13, 14, 12, 11, 10, 6, 5, 8, 7]","[33, 34, 35, 37, 36, 31, 32, 24, 15]","[26, 27, 0, 3, 2, 6, 29, 1, 5]","[25, 30, 29, 32, 36, 31, 37, 35, 15]","[22, 21, 19, 20, 23, 18, 17, 16, 9]","[28, 29, 30, 31, 32, 37, 14, 0, 13]"
