,cover,cut,leg,pull,scoop,straight
max_in_row_count,0,1,22,0,1,0
max_value,0.016973866149783152,0.0653641344979407,0.9943260848522185,0.0005921683987253365,0.000765701901400462,0.005644904682412745
std,0.01675683248134691,0.1390477548469085,0.7578243648244567,0.007209193019282488,0.047961190215661885,0.03120068296452438
frames_with_max_value,"[25, 20, 26, 28, 1, 29, 27]","[30, 29, 26, 21, 28, 25, 27]","[15, 6, 16, 10, 3, 7, 5]","[29, 21, 28, 30, 25, 26, 27]","[24, 25, 29, 26, 28, 27, 21]","[0, 1, 28, 29, 27, 14, 26]"
