,cover,cut,leg,pull,scoop,straight
max_in_row_count,0,1,29,0,0,0
max_value,1.8559765990744402e-07,3.47915317888692e-07,0.999886840581894,1.3399364817701125e-07,1.754418735799845e-05,0.000272596749709919
std,0.0001793704921460932,0.03205011284650759,0.9664774402258142,0.0009367366412827569,1.1746990105621082e-05,0.0003445917487018354
frames_with_max_value,"[29, 21, 23, 22, 24, 28, 20]","[29, 21, 20, 23, 25, 22, 24]","[10, 1, 0, 7, 27, 18, 24]","[29, 28, 21, 25, 23, 24, 26]","[13, 20, 25, 28, 14, 24, 27]","[29, 16, 20, 15, 13, 19, 21]"
