,cover,cut,leg,pull,scoop,straight
max_in_row_count,0,2,6,0,8,8
max_value,0.12007780000567474,0.18386020138859724,0.5675267577171328,0.04090563300997015,0.289122052490711,0.10701414942741425
std,0.10700158518126332,0.14080504730258042,0.2594045597363316,0.04436735144772802,0.24456251008724603,0.20385894762920012
frames_with_max_value,"[9, 32, 11, 24, 33, 23, 5, 4, 3]","[14, 37, 34, 13, 11, 24, 23, 25, 9]","[36, 10, 26, 27, 35, 28, 33, 29, 31]","[12, 13, 3, 5, 7, 2, 4, 9, 1]","[20, 21, 19, 15, 18, 17, 22, 16, 23]","[8, 0, 1, 6, 7, 2, 3, 4, 5]"
