,cover,cut,leg,pull,scoop,straight
max_in_row_count,1,4,0,0,0,0
max_value,0.277210980653763,0.600344121456146,0.133364111185074,0.16207267343998003,0.024446239694952996,0.0275051314383745
std,0.21744986030751387,0.5041842980159296,0.11164567131089756,0.12327099186871701,0.025549153077435775,0.017900022042512495
frames_with_max_value,"[35, 34, 33, 32, 31, 30, 29, 6, 12]","[36, 1, 2, 0, 27, 10, 9, 28, 26]","[14, 13, 15, 4, 8, 7, 12, 5, 24]","[18, 17, 16, 20, 19, 22, 15, 21, 23]","[20, 21, 23, 22, 24, 15, 19, 25, 26]","[28, 29, 22, 21, 25, 23, 27, 26, 35]"
