,cover,cut,leg,pull,scoop,straight
max_in_row_count,0,5,7,0,15,0
max_value,0.10303497873246667,0.2427567951381205,0.15165522694587735,0.001220183476107195,0.9276796430349349,0.00031015677086543324
std,0.08825230981647068,0.19721574775088047,0.20015795650400925,0.03491936113705139,0.4611185826136678,0.018336047015117787
frames_with_max_value,"[20, 8, 23, 12, 24, 29, 35, 34, 25]","[11, 37, 0, 3, 2, 12, 8, 4, 6]","[36, 32, 31, 33, 30, 34, 35, 29, 20]","[9, 10, 37, 6, 11, 34, 35, 29, 33]","[18, 13, 17, 7, 14, 16, 15, 28, 5]","[6, 10, 9, 8, 11, 37, 4, 5, 12]"
