,cover,cut,leg,pull,scoop,straight
max_in_row_count,20,8,0,0,0,0
max_value,0.9554974138736725,0.5016629993915556,0.020110049284994602,0.059825209900736795,0.00030059650453040387,0.03892685007303955
std,0.6695187755019194,0.24038558275318672,0.01213923314670014,0.04479546729508373,0.006181423989124126,0.02697950676305953
frames_with_max_value,"[18, 0, 1, 2, 19, 4, 3]","[30, 27, 26, 25, 28, 24, 29]","[7, 9, 14, 6, 17, 15, 8]","[12, 9, 10, 14, 15, 7, 13]","[29, 26, 27, 25, 28, 24, 23]","[12, 11, 10, 13, 14, 9, 7]"
