,cover,cut,leg,pull,scoop,straight
max_in_row_count,10,1,0,3,0,2
max_value,0.8478533625602719,0.0567935295403004,0.0427372381091118,0.438306331634521,0.00029970536706969104,0.33720201253890997
std,0.446651545579009,0.0652909924216201,0.03537684914155044,0.25675913352020097,0.0005897072169699131,0.1953317565829352
frames_with_max_value,"[4, 1, 2, 0, 3, 5, 6, 7]","[32, 10, 9, 31, 30, 28, 29, 8]","[28, 27, 29, 30, 25, 24, 31, 26]","[18, 17, 19, 16, 15, 13, 14, 11]","[15, 16, 14, 19, 18, 17, 20, 13]","[22, 23, 21, 20, 25, 24, 27, 26]"
