,cover,cut,leg,pull,scoop,straight
max_in_row_count,0,5,0,21,0,0
max_value,0.0111715467646718,0.250600129365921,0.0624535866081715,0.9363219141960141,0.000108873005956411,0.0201578438282013
std,0.03287007382518699,0.22392569652446262,0.07456172586731753,0.638147638154191,6.827407289670094e-05,0.030426600557827466
frames_with_max_value,"[25, 26, 27, 28, 9, 12, 11, 13, 10]","[29, 36, 30, 28, 31, 32, 27, 26, 14]","[13, 14, 12, 26, 5, 6, 15, 11, 16]","[22, 21, 19, 1, 0, 2, 18, 17, 23]","[27, 6, 8, 5, 3, 11, 4, 9, 7]","[25, 24, 33, 34, 35, 26, 23, 32, 12]"
