,cover,cut,leg,pull,scoop,straight
max_in_row_count,0,12,18,1,2,0
max_value,0.18893861770629897,0.344511806964874,0.7380439639091491,0.34445539116859397,0.20994751155376398,0.00630687177181244
std,0.08960018658898906,0.2856113801838738,0.35205970720885993,0.14977917902885785,0.11862061283919902,0.004328923607927872
frames_with_max_value,"[46, 49, 13, 10, 25, 36, 16, 22, 19, 28, 43, 40, 34, 31, 7, 37, 4, 57, 60, 61]","[78, 75, 76, 69, 73, 80, 58, 39, 70, 72, 74, 79, 1, 71, 54, 66, 67, 45, 42, 46]","[50, 52, 3, 51, 68, 53, 12, 6, 9, 77, 32, 0, 35, 29, 38, 17, 56, 11, 23, 14]","[27, 30, 55, 24, 21, 61, 60, 57, 37, 31, 40, 22, 28, 25, 19, 16, 34, 7, 43, 10]","[48, 41, 47, 5, 33, 44, 62, 2, 65, 36, 8, 59, 26, 45, 20, 14, 23, 11, 17, 56]","[46, 43, 58, 67, 52, 40, 37, 61, 34, 57, 49, 63, 71, 54, 13, 31, 10, 16, 79, 7]"
