,cover,cut,leg,pull,scoop,straight
max_in_row_count,5,1,0,1,0,0
max_value,0.31982152163982397,0.5063305497169497,0.28373580425977674,0.04666455835103993,6.283710899879222e-05,0.03189386706799272
std,0.33606012063459134,0.34388458946845135,0.18628660889226012,0.10913257696064162,0.00015414481628375545,0.024481936501195806
frames_with_max_value,"[3, 2, 1, 0, 4, 5]","[25, 14, 11, 20, 12, 13]","[24, 22, 23, 21, 18, 16]","[6, 7, 8, 9, 10, 24]","[5, 4, 9, 24, 23, 3]","[15, 0, 13, 19, 12, 14]"
