,cover,cut,leg,pull,scoop,straight
max_in_row_count,2,8,10,1,0,0
max_value,0.12368360534310326,0.6469522714614868,0.6426548212766647,0.07993323728442189,0.0006431022193282838,0.09395036287605776
std,0.12184334392562352,0.34903654494958875,0.33375005296356147,0.08709112495062266,0.03527399219494143,0.07300493580363583
frames_with_max_value,"[38, 36, 41, 15, 18, 0, 33, 3, 12, 22, 13, 31]","[19, 47, 4, 2, 17, 16, 11, 44, 7, 9, 42, 10]","[32, 35, 43, 26, 34, 23, 25, 40, 37, 22, 1, 31]","[27, 30, 45, 24, 29, 28, 31, 20, 10, 41, 44, 11]","[24, 21, 33, 30, 39, 27, 18, 15, 46, 12, 36, 28]","[5, 12, 8, 20, 9, 13, 3, 6, 0, 2, 41, 11]"
