,cover,cut,leg,pull,scoop,straight
max_in_row_count,0,18,1,10,8,1
max_value,6.869765911687862e-06,0.9999949336051945,0.004193282104097305,0.6511226315051315,0.012887370976386587,3.5436491089058095e-05
std,0.00023826481538642184,0.4772691799685559,0.03951284158270555,0.25120659151882585,0.2013351846942117,0.030437949704514976
frames_with_max_value,"[37, 36, 27, 35, 28, 34, 21, 33, 20]","[12, 10, 10, 11, 14, 14, 9, 9, 8]","[28, 30, 21, 29, 24, 20, 27, 19, 22]","[26, 25, 19, 22, 20, 23, 24, 21, 27]","[32, 33, 34, 31, 35, 29, 36, 30, 23]","[17, 18, 27, 37, 19, 24, 20, 28, 31]"
