,cover,cut,leg,pull,scoop,straight
max_in_row_count,16,1,0,0,0,1
max_value,0.9034121781587602,0.08381329663097863,0.06150702293962242,0.09128209762275222,0.001916546927532185,0.07049472257494925
std,0.7301850108862189,0.09052587693232846,0.04303939683554096,0.05960792807828901,0.0057368052347815755,0.07090500047654914
frames_with_max_value,"[20, 3, 4, 2, 5, 1, 6]","[27, 16, 15, 12, 13, 14, 11]","[13, 26, 25, 7, 6, 8, 1]","[17, 16, 15, 18, 19, 25, 24]","[18, 19, 17, 16, 26, 15, 25]","[23, 24, 13, 25, 14, 26, 12]"
