,cover,cut,leg,pull,scoop,straight
max_in_row_count,2,15,9,7,5,1
max_value,0.010646792128682116,0.725949764251709,0.1776044070720675,0.271714970469475,4.8383799367002195e-06,0.03320559114217755
std,0.05852677084226865,0.39651139658837975,0.20553054451291064,0.17563223079016613,0.08631762076805173,0.07748144999531012
frames_with_max_value,"[0, 48, 56, 45, 30, 59, 38, 28, 41, 27, 33, 58, 55, 44, 53]","[36, 39, 61, 51, 43, 54, 42, 62, 44, 40, 49, 59, 29, 46, 52]","[34, 13, 1, 25, 22, 37, 19, 16, 31, 10, 33, 7, 4, 55, 30]","[3, 6, 9, 53, 35, 50, 32, 47, 11, 8, 26, 20, 2, 5, 23]","[15, 18, 24, 21, 12, 27, 9, 30, 28, 31, 59, 55, 10, 6, 62]","[57, 4, 60, 28, 45, 7, 10, 46, 52, 48, 49, 40, 27, 58, 30]"
