,cover,cut,leg,pull,scoop,straight
max_in_row_count,3,1,9,2,0,0
max_value,0.24050393700599695,0.20078219473362,0.7917128205299381,0.37586075067520097,0.00136660248972476,0.0649689137935638
std,0.19384278051338383,0.15245752587336409,0.36548776069961103,0.20967993553971737,0.0012068697176885208,0.07732514835139413
frames_with_max_value,"[0, 1, 2, 6, 3, 5, 4]","[28, 27, 14, 13, 12, 6, 24]","[21, 20, 19, 22, 18, 23, 25]","[9, 8, 7, 10, 11, 15, 12]","[10, 14, 13, 15, 11, 12, 9]","[4, 5, 3, 6, 11, 12, 13]"
