,cover,cut,leg,pull,scoop,straight
max_in_row_count,0,1,0,36,0,0
max_value,0.0011012533213943252,0.054216263815760654,0.0219530239701271,0.9784884452819824,1.2930561510415852e-07,0.03243611473590135
std,0.0013192971563489083,0.05346781294643645,0.030707397799676236,0.8683431896930321,3.6209869461819505e-07,0.04616194168043781
frames_with_max_value,"[32, 33, 36, 38, 34, 35, 29, 37, 1]","[38, 29, 31, 30, 27, 28, 25, 24, 26]","[23, 22, 21, 3, 1, 2, 0, 24, 25]","[20, 17, 18, 15, 19, 16, 14, 13, 12]","[38, 21, 22, 23, 26, 27, 29, 28, 2]","[35, 36, 34, 33, 32, 2, 3, 0, 1]"
