,cover,cut,leg,pull,scoop,straight
max_in_row_count,2,5,3,0,14,0
max_value,0.1259107626974584,0.34142011404037453,0.23571467399597176,0.003039391362108293,0.9711216539144513,0.0003142301575280725
std,0.10447047950966455,0.21444949863699114,0.20176831368084286,0.03878145396936361,0.43835707896031084,0.0021731826506428006
frames_with_max_value,"[20, 26, 24, 23, 27, 21, 19, 25, 4]","[37, 3, 4, 33, 32, 34, 24, 29, 25]","[0, 36, 31, 30, 27, 28, 35, 29, 34]","[1, 2, 35, 37, 3, 29, 18, 27, 19]","[8, 16, 15, 9, 10, 17, 7, 11, 13]","[2, 3, 1, 37, 29, 30, 28, 31, 0]"
