,cover,cut,leg,pull,scoop,straight
max_in_row_count,0,18,6,0,8,0
max_value,0.0142190456390381,0.957335591316223,0.27956271171569796,0.00269297254271805,0.5915093421936041,0.000195399450603873
std,0.01398000647546825,0.5110241457548305,0.22778626192300636,0.005675079391997111,0.24098099525874975,0.0005535142143015847
frames_with_max_value,"[18, 19, 7, 8, 16, 21, 20, 6, 15, 5, 10]","[43, 42, 41, 1, 1, 0, 3, 3, 40, 24, 44]","[31, 32, 30, 33, 29, 35, 10, 34, 16, 37, 15]","[25, 23, 21, 44, 24, 26, 22, 38, 27, 39, 20]","[17, 11, 5, 14, 6, 13, 7, 12, 9, 8, 15]","[21, 44, 38, 22, 37, 39, 20, 36, 25, 24, 23]"
