,cover,cut,leg,pull,scoop,straight
max_in_row_count,2,11,2,27,0,0
max_value,0.267411679029465,0.19595542550087,0.18564608693122897,0.7938439249992371,0.008287126198410991,0.0185446627438068
std,0.18483096835384677,0.226222662400895,0.1439294415366529,0.4024764527248197,0.023033675720458145,0.019506801850410566
frames_with_max_value,"[96, 95, 100, 103, 85, 73, 81, 57, 69, 76, 66, 91, 54, 88, 79, 82, 97, 67, 70, 72, 75, 83, 78, 102, 64, 63]","[9, 6, 12, 15, 3, 0, 18, 21, 24, 104, 28, 43, 8, 2, 11, 5, 14, 23, 17, 20, 31, 40, 88, 34, 37, 46]","[90, 93, 25, 22, 19, 102, 16, 13, 97, 10, 91, 7, 46, 87, 61, 37, 51, 94, 100, 52, 4, 40, 43, 48, 42, 49]","[101, 92, 58, 29, 32, 26, 47, 80, 38, 50, 35, 41, 44, 65, 98, 99, 71, 53, 56, 74, 62, 59, 55, 89, 68, 77]","[33, 39, 36, 30, 42, 27, 5, 2, 8, 14, 17, 11, 23, 20, 45, 57, 54, 69, 48, 66, 67, 31, 51, 73, 7, 63]","[19, 25, 70, 16, 22, 102, 13, 95, 10, 61, 69, 73, 7, 96, 31, 57, 83, 58, 54, 34, 62, 37, 4, 59, 63, 68]"
