,cover,cut,leg,pull,scoop,straight
max_in_row_count,3,26,0,4,2,3
max_value,0.6546692699193957,0.7563351839780804,0.031112194061279276,0.04761308897286653,0.003254422394093128,0.15238415822386775
std,0.3425070300436346,0.33390941240941174,0.030507558074532426,0.0920618654624074,0.041883376174218535,0.15913074595543245
frames_with_max_value,"[84, 81, 87, 82, 79, 85, 73, 76, 94, 88, 91, 70, 67, 19, 4, 22, 1, 7, 16, 25, 28, 10, 61, 31]","[95, 32, 59, 65, 62, 14, 17, 2, 5, 11, 20, 68, 8, 23, 29, 26, 71, 74, 77, 80, 83, 86, 56, 89]","[6, 39, 42, 3, 0, 12, 9, 30, 36, 33, 54, 93, 15, 21, 66, 18, 27, 51, 35, 69, 8, 26, 29, 11]","[24, 18, 21, 27, 15, 30, 33, 12, 9, 6, 0, 3, 36, 93, 35, 56, 65, 92, 89, 86, 83, 80, 72, 69]","[48, 45, 51, 93, 42, 54, 39, 36, 90, 33, 0, 3, 87, 66, 63, 6, 69, 84, 78, 30, 81, 75, 72, 57]","[60, 63, 57, 39, 36, 54, 75, 42, 72, 78, 93, 90, 66, 69, 41, 44, 33, 38, 51, 87, 81, 64, 1, 10]"
