,cover,cut,leg,pull,scoop,straight
max_in_row_count,0,2,53,0,0,0
max_value,0.00589161133393645,0.006680859252810481,0.9995183944702153,4.462868855625858e-05,3.1081778615771354e-05,0.0003026185877388345
std,0.012299462226402682,0.04384340475949751,0.9423799081320924,0.0009637008968620063,0.00017405341543317933,0.0003394740923858514
frames_with_max_value,"[36, 27, 37, 28, 35, 25, 0, 2, 1, 15, 4, 38, 51, 52]","[55, 27, 36, 28, 37, 54, 51, 52, 30, 53, 0, 32, 1, 35]","[45, 46, 44, 47, 43, 42, 41, 18, 40, 19, 17, 23, 48, 39]","[55, 38, 36, 37, 35, 33, 28, 34, 0, 1, 2, 39, 4, 32]","[36, 37, 35, 28, 33, 38, 27, 34, 32, 15, 39, 1, 4, 2]","[55, 1, 0, 4, 2, 5, 12, 13, 3, 7, 11, 6, 14, 8]"
