,cover,cut,leg,pull,scoop,straight
max_in_row_count,0,6,11,0,5,1
max_value,0.11474247835576576,0.13918164744973174,0.8328182101249698,0.0014468962617684175,0.4635765701532365,0.004784667282365261
std,0.07308435316870025,0.20261573936863897,0.41207388686640173,0.03607091673163137,0.2357460462394901,0.04040906812849961
frames_with_max_value,"[6, 20, 16, 17, 15, 19, 13, 21, 18]","[9, 3, 37, 2, 0, 1, 8, 34, 6]","[31, 32, 5, 30, 36, 23, 35, 24, 33]","[7, 8, 4, 6, 37, 34, 30, 33, 35]","[10, 29, 11, 14, 12, 13, 15, 28, 16]","[4, 8, 1, 0, 6, 7, 2, 3, 5]"
