,cover,cut,leg,pull,scoop,straight
max_in_row_count,24,12,0,0,1,0
max_value,0.9562793672084807,0.7217269688844683,0.11780941300094125,0.001028376907925125,2.1208349032519901e-07,6.464435864472762e-05
std,0.5632493744945913,0.29615773263256656,0.09923157994461937,0.009742857586239186,0.03145485788518203,0.0001636046486751966
frames_with_max_value,"[20, 21, 19, 25, 0, 2, 1, 26, 3, 31, 4]","[43, 43, 42, 41, 40, 36, 34, 45, 30, 33, 37]","[14, 11, 12, 13, 10, 23, 15, 32, 9, 16, 7]","[39, 38, 45, 33, 36, 40, 35, 15, 14, 16, 34]","[38, 35, 37, 34, 39, 36, 40, 45, 32, 41, 33]","[45, 27, 33, 28, 29, 5, 6, 7, 24, 2, 3]"
