,cover,cut,leg,pull,scoop,straight
max_in_row_count,13,5,0,0,0,0
max_value,0.9771839082241061,0.5511949062347414,0.007177175488322975,0.114926241338253,4.094269934284965e-05,0.024801223538816
std,0.5896701873880962,0.2980390641211172,0.004046368197211247,0.05430612364415862,5.2879228198252707e-05,0.05388538044384875
frames_with_max_value,"[5, 2, 0, 6, 1, 3, 4]","[30, 12, 15, 14, 13, 16, 20]","[29, 19, 21, 18, 20, 28, 22]","[23, 22, 25, 20, 21, 24, 18]","[14, 12, 15, 13, 8, 25, 11]","[26, 25, 24, 22, 23, 21, 29]"
