,cover,cut,leg,pull,scoop,straight
max_in_row_count,20,27,0,0,0,12
max_value,0.38774369657039676,0.6291077136993406,0.10351940989494351,0.39428912103176095,0.04169707093387845,0.036971838213503375
std,0.30041601246508143,0.3117971269145786,0.07964699851574417,0.1506121435856383,0.041270032411260635,0.11625768290218451
frames_with_max_value,"[37, 76, 73, 79, 70, 99, 67, 46, 43, 64, 63, 61, 66, 49, 52, 58, 55, 40, 90, 34, 82, 96, 93, 60, 87, 102, 48, 72, 69, 7, 4, 1, 10, 75, 13, 19, 16, 22, 77, 71]","[112, 106, 115, 109, 118, 121, 124, 139, 142, 136, 133, 130, 103, 145, 148, 154, 157, 151, 151, 127, 100, 97, 94, 91, 161, 88, 85, 111, 144, 150, 153, 156, 147, 159, 132, 135, 138, 141, 129, 126]","[39, 84, 36, 45, 42, 81, 87, 117, 93, 96, 2, 48, 102, 90, 11, 5, 26, 23, 29, 32, 8, 14, 20, 17, 120, 77, 59, 65, 47, 50, 62, 71, 74, 53, 68, 56, 25, 44, 35, 38]","[155, 155, 131, 152, 137, 137, 128, 134, 149, 143, 146, 83, 92, 98, 101, 95, 86, 89, 104, 107, 119, 80, 122, 125, 110, 116, 113, 29, 32, 26, 23, 41, 35, 38, 20, 44, 56, 53, 50, 47]","[123, 126, 129, 159, 147, 156, 138, 141, 153, 150, 135, 144, 132, 5, 8, 2, 11, 14, 17, 20, 69, 23, 26, 32, 29, 0, 6, 33, 18, 9, 3, 21, 117, 15, 24, 12, 27, 30, 40, 51]","[30, 12, 27, 3, 15, 9, 24, 6, 33, 21, 18, 0, 31, 28, 25, 16, 13, 22, 19, 10, 1, 7, 4, 57, 82, 54, 34, 60, 78, 51, 85, 120, 72, 63, 55, 52, 49, 58, 46, 108]"
