score,nose.x,nose.X,nose.y,nose.Y,nose.score,leftEye.x,LEYE.X,leftEye.y,LEYE.Y,leftEye.score,rightEye.x,REYE.X,rightEye.y,REYE.Y,rightEye.score,leftEar.x,LEAR.X,leftEar.y,LEAR.Y,leftEar.score,rightEar.x,REAR.X,rightEar.y,REAR.Y,rightEar.score,leftShoulder.x,LSHD.X,leftShoulder.y,LSHD.Y,leftShoulder.score,rightShoulder.x,RSHLD.X,rightShoulder.y,RSHLD.Y,rightShoulder.score,leftElbow.x,LELB.X,leftElbow.y,LELB.Y,leftElbow.score,rightElbow.x,RELB.X,rightElbow.y,RELB.Y,rightElbow.score,leftWrist.x,LWRIST.X,leftWrist.y,LWRIST.Y,leftWrist.score,rightWrist.x,RWRIST.X,rightWrist.y,RWRIST.Y,rightWrist.score,leftHip.x,LHP.X,leftHip.y,LHP.Y,leftHip.score,rightHip.x,RHP.X,rightHip.y,RHP.Y,rightHip.score,leftKnee.x,LKNE.X,leftKnee.y,LKNE.Y,leftKnee.score,rightKnee.x,RKNE.X,rightKnee.y,RKNE.Y,rightKnee.score,leftAnkle.x,LANK.X,leftAnkle.y,LANK.Y,leftAnkle.score,rightAnkle.x,RANL.X,rightAnkle.y,RANK.Y,rightAnkle.score,shotType
0.040986389,189.614221,19.14786253,-8.332080878,14.68973809,0.001509488,187.8780142,17.41165577,-1.294594655,21.72722431,0.001766771,173.4218019,2.955443386,-1.90390919,21.11790978,0.001380682,172.40448,1.938121514,-5.757221452,17.26459752,0.000776768,247.4790046,77.01264615,22.58292914,45.60474811,0.000966191,170.4663585,0,-23.02181897,0,0.026800036,153.6330167,-16.83334172,-16.4004311,6.621387868,0.010452479,157.7928061,-12.6735524,93.18809955,116.2099185,0.023854136,58.97586095,-111.4904975,149.8730552,172.8948742,0.044291496,170.0402464,-0.426112075,96.54012302,119.561942,0.111030251,163.9389335,-6.527424972,97.25641629,120.2782353,0.027237773,140.4522194,-30.01413902,196.148741,219.17056,0.18819353,76.61930188,-93.84705659,199.3432012,222.3650201,0.102871448,139.587242,-30.87911643,287.7133559,310.7351748,0.083706439,111.5314766,-58.9348819,247.2793757,270.3011947,0.054651767,246.5000316,76.03367312,284.5143537,307.5361727,0.008942753,115.8497376,-54.61662085,314.8683778,337.8901968,0.008336604,cut
0.040476769,88.36742357,-58.61597915,-11.89103256,-40.18870476,0.007525414,113.8364146,-33.14698809,-13.46476329,-41.76243548,0.01462394,68.21102929,-78.77237342,-15.02980741,-43.3274796,0.004469842,121.988491,-24.99491176,-16.29617966,-44.59385185,0.009883076,53.72431417,-93.25908854,-11.9312394,-40.2289116,0.00358668,146.9834027,0,28.2976722,0,0.107726783,32.83688734,-114.1465154,49.30662905,21.00895685,0.027203679,119.7316626,-27.2517401,127.4049455,99.10727327,0.089262933,24.58929515,-122.3941076,166.0743268,137.7766546,0.092431426,64.23782764,-82.74557507,148.235606,119.9379338,0.080888927,67.30520939,-79.67819333,146.986027,118.6883548,0.129722595,106.3120623,-40.67134041,179.1954189,150.8977467,0.015110433,66.98144401,-80.00195871,183.6254135,155.3277413,0.040136069,84.4746957,-62.50870701,292.0902178,263.7925456,0.024559408,81.41357481,-65.5698279,291.9120996,263.6144274,0.025504738,247.1123128,100.12891,269.7494804,241.4518082,0.007595032,247.8637933,100.8803906,269.0416922,240.74402,0.007874101,cut
0.008641418,-14.46858862,33.74508202,142.4926847,141.2592843,0.001152158,-48.20437232,0.009298325,61.42730713,60.19390678,0.001018554,-48.39507968,-0.181409032,90.42179093,89.18839058,0.000454545,-51.37719626,-3.163525613,142.0917229,140.8583225,0.001243353,1.677555426,49.89122607,141.510274,140.2768736,0.001245439,-48.21367064,0,1.233400352,0,0.014432967,-50.67702114,-2.4633505,3.007409359,1.774009007,0.011338443,-7.330516711,40.88315393,200.5357913,199.3023909,0.004651308,-36.23382516,11.97984548,246.5996768,245.3662765,0.006833106,-8.450559327,39.76311132,208.4901921,207.2567917,0.004025131,44.74842354,92.96209418,281.1900276,279.9566273,0.004955083,57.75097799,105.9646486,269.6263651,268.3929647,0.02146861,-9.953493645,38.260177,240.9556289,239.7222285,0.015338361,86.29156328,134.5052339,221.7196513,220.4862509,0.02274099,248.6779001,296.8915708,277.4481391,276.2147388,0.011614174,245.4375924,293.651263,302.5139241,301.2805237,0.012842685,247.0761726,295.2898432,286.9939544,285.7605541,0.011549205,cut
0.005200151,155.2359199,-80.04799334,-9.72920466,12.95752061,0.005407751,154.6560028,-80.62791045,-11.16930891,11.51741636,0.003057569,153.678045,-81.60586821,-6.483645755,16.20307952,0.001369804,164.956291,-70.32762223,-14.62702881,8.059696465,0.001646131,134.0494594,-101.2344538,-7.461999826,15.22472545,0.001196295,235.2839132,0,-22.68672528,0,0.01037845,242.8534007,7.569487457,-20.46071806,2.226007217,0.009114236,196.1408088,-39.1431044,11.72648144,34.41320672,0.003620267,154.9995215,-80.28439177,-7.129010152,15.55771512,0.007661819,188.9787667,-46.30514657,0.054121203,22.74084648,0.003840834,149.770845,-85.51306817,-9.100072393,13.58665288,0.006863445,195.3073761,-39.97653709,16.24312939,38.92985466,0.007601023,194.5192567,-40.76465651,15.04311172,37.72983699,0.004663289,247.6829143,12.39900107,275.409933,298.0966583,0.005770236,251.4459632,16.16205,275.7641032,298.4508284,0.005666763,246.4805455,11.19663224,302.4923362,325.1790614,0.005062729,234.9598272,-0.324085993,291.1441788,313.8309041,0.005481929,cut
0.034707082,52.05725288,98.84809242,74.56731091,60.41183323,0.119061559,59.75102228,106.5418618,56.26034867,42.10487099,0.037421852,44.41571662,91.20655616,57.83440111,43.67892343,0.104921222,68.85440099,115.6452405,67.62208308,53.4666054,0.010306805,16.54981621,63.34065575,75.83564135,61.68016367,0.054350317,-46.79083954,0,14.15547768,0,0.013987273,-44.48392883,2.306910712,42.9779127,28.82243502,0.042549074,77.3561589,124.1469984,229.8572288,215.7017511,0.046621561,79.56102126,126.3518608,240.8000427,226.644565,0.031989783,158.7787791,205.5696187,300.6612102,286.5057326,0.017615229,167.0072325,213.7980721,300.533642,286.3781643,0.016608149,72.91627876,119.7071183,205.7452666,191.5897889,0.022834897,67.09726534,113.8881049,148.012237,133.8567593,0.011206657,60.81502002,107.6058596,214.0332827,199.877805,0.01991865,67.54841192,114.3392515,258.5085858,244.3531081,0.020747513,164.792066,211.5829056,294.3388883,280.1834106,0.011422902,249.3665406,296.1573801,272.7672117,258.611734,0.008456945,cut
0.010462352,145.1427296,-8.339171651,109.6261793,-11.27107672,0.001473367,57.64813256,-95.83376873,4.376588907,-116.5206671,0.001807898,140.3314197,-13.15048158,123.8703242,2.973068178,0.002250105,154.1967785,0.714877236,109.9096276,-10.98762839,0.002401561,149.6772083,-3.804692962,120.4626031,-0.434652841,0.003634781,153.4819013,0,120.897256,0,0.005949736,148.5077201,-4.974181179,122.1831889,1.285932964,0.007361084,192.318589,38.83668773,282.7084137,161.8111577,0.005894601,110.8040064,-42.67789492,64.58103165,-56.31622433,0.004943937,143.1859057,-10.29599557,97.40282942,-23.49442656,0.016426831,131.5274131,-21.9544882,100.3311009,-20.5661551,0.017110407,185.2972602,31.81535892,281.2068063,160.3095504,0.02856949,80.78463068,-72.69727061,200.8954119,79.99815588,0.023554415,185.2685298,31.78662846,282.5326645,161.6354085,0.02352047,100.0277864,-53.45411486,276.1262352,155.2289792,0.016526729,189.3601533,35.87825196,285.4802885,164.5830325,0.009663612,188.8213993,35.33949796,283.3908378,162.4935818,0.006770968,cut
0.3146794,154.2655856,-26.98561375,62.31499906,-15.08633654,0.559084296,158.9006654,-22.35053393,52.84021281,-24.56112279,0.52204901,146.0885905,-35.16260882,52.1315608,-25.2697748,0.433753133,171.4383493,-9.812850062,55.20831156,-22.19302404,0.54029566,132.9509869,-48.30021246,52.83075474,-24.57058086,0.166068107,181.2511993,0,77.4013356,0,0.564331412,130.9819084,-50.26929091,77.72624094,0.324905336,0.282244414,186.7719717,5.520772377,107.558459,30.15712337,0.632589638,141.6590412,-39.5921581,111.2932406,33.89190496,0.177173823,149.3042645,-31.9469348,129.7830455,52.38170995,0.635155022,141.3393369,-39.91186238,129.7815583,52.38022266,0.271741897,169.6337986,-11.61740077,113.6255108,36.22417524,0.228231996,146.5931458,-34.65805351,148.719562,71.31822638,0.089842409,137.0321014,-44.21909792,149.7149575,72.31362191,0.037408531,134.7582093,-46.49298998,148.5110123,71.10967673,0.033560216,89.70208966,-91.54910967,266.2495832,188.8482476,0.094246924,90.08341392,-91.16778541,275.0232741,197.6219385,0.081773311,cut
0.012325869,114.6013252,-58.49557127,-20.75508281,-42.20596195,0.001374066,113.0049056,-60.09199091,-13.65334589,-35.10422503,0.001684278,118.4667565,-54.63014002,-14.84094315,-36.29182229,0.000434965,122.6574315,-50.439465,-13.80744593,-35.25832506,0.001788944,113.1725504,-59.92434609,-13.49792777,-34.94880691,0.001096368,173.0968965,0,21.45087914,0,0.034438908,-37.0326417,-210.1295382,8.714174946,-12.73670419,0.015903145,164.293353,-8.803543506,212.9562378,191.5053587,0.019007236,125.9841266,-47.11276993,225.1200873,203.6692081,0.018308461,97.02204248,-76.07485404,-13.9926877,-35.44356684,0.006421775,123.122124,-49.97477253,257.6472954,236.1964163,0.0053339,156.5412054,-16.55569114,246.4881392,225.0372601,0.033629358,105.0164842,-68.08041227,238.9944054,217.5435263,0.025964826,164.5368583,-8.56003817,257.7813115,236.3304324,0.018377185,188.4292721,15.33237561,238.396249,216.9453699,0.013514638,246.174111,73.07721446,273.1235727,251.6726935,0.006045192,246.3258855,73.22898894,271.9867691,250.53589,0.006216526,cut
0.21910974,168.8898703,-24.68240345,58.05073898,-8.703075958,0.306946099,173.2507906,-20.32148309,43.86002952,-22.89378541,0.376069546,179.4623586,-14.10991505,45.81548639,-20.93832855,0.195403278,182.4458735,-11.12640025,43.81103367,-22.94278126,0.65935111,179.2205989,-14.35167483,47.06269201,-19.69112292,0.315241992,193.5722737,0,66.75381493,0,0.290932775,178.5445158,-15.02775793,70.92293765,4.169122718,0.166587651,186.2872231,-7.285050567,98.16355427,31.40973933,0.455692738,192.8745136,-0.697760081,97.57929108,30.82547615,0.230107337,178.833085,-14.7391887,76.61770476,9.86388982,0.314410865,176.4458207,-17.12645297,76.66186915,9.908054218,0.306669414,243.7672359,50.1949622,186.6072183,119.8534034,0.021869928,227.3511716,33.77889789,183.3529639,116.599149,0.020804852,228.5804363,35.00816256,225.4361936,158.6823786,0.019599676,221.6801387,28.10786503,194.4538577,127.7000427,0.020963907,141.7383572,-51.83391645,167.272492,100.5186771,0.011898547,231.5126352,37.94036153,293.4657709,226.711956,0.012315869,cut
0.229140636,139.3399606,-48.13767964,91.29046429,-39.6464218,0.205484867,142.8861507,-44.59148956,86.36808878,-44.56879731,0.236796677,139.4352538,-48.04238642,85.86796861,-45.06891748,0.112385064,156.7292803,-30.74835989,90.3034225,-40.63346358,0.182040662,142.8153665,-44.66227372,86.74610895,-44.19077714,0.111068279,187.4776402,0,130.9368861,0,0.443001658,141.4158743,-46.06176592,92.76860456,-38.16828153,0.132719308,172.581191,-14.89644923,141.7631394,10.82625333,0.373815775,105.4599985,-82.01764177,67.95450945,-62.98237663,0.400104076,58.70472949,-128.7729107,53.81837986,-77.11850623,0.517057657,58.65851673,-128.8191235,49.95533984,-80.98154625,0.599404335,183.583532,-3.894108279,188.1739279,57.23704179,0.104162544,167.7772908,-19.70034944,187.8933383,56.95645225,0.131487072,172.8509331,-14.62670708,229.2231281,98.28624206,0.037154883,148.1851303,-39.29250992,227.958792,97.02190592,0.07094565,160.9500395,-26.52760072,282.0527251,151.115839,0.115165144,148.5041756,-38.97346467,264.4622921,133.5254061,0.122597158,cut
0.557671693,65.1982942,-37.03732027,205.8025316,-22.36804294,0.999870539,73.91913744,-28.31647702,198.2156776,-29.95489692,0.999738574,56.27540262,-45.96021185,194.4319669,-33.73860756,0.999601781,87.83556274,-14.40005173,198.6304613,-29.54011316,0.977043629,44.02213783,-58.21347663,190.6081619,-37.5624126,0.925948381,102.2356145,0,228.1705745,0,0.988041997,26.70712898,-75.52848549,226.4504696,-1.720104885,0.991998434,96.17280181,-6.062812657,290.0327749,61.86220043,0.780213177,22.66251976,-79.57309471,296.6421164,68.47154194,0.88838315,164.0060306,61.77041614,242.6477692,14.4771947,0.514292419,80.37957217,-21.85604229,300.5030057,72.33243118,0.153817892,106.869109,4.633494574,308.4792081,80.30863365,0.089032382,45.05376259,-57.18185187,307.9745638,79.80398928,0.103780359,101.6254885,-0.610125946,283.9484901,55.77791563,0.036688298,140.574177,38.33856249,288.9929033,60.8223288,0.015376002,121.4189581,19.18334367,281.9446608,53.77408633,0.010146827,245.5010737,143.2654592,302.835178,74.6646035,0.006444935,cut
0.010950932,199.1541406,-3.007703254,192.1498102,-1.937266546,0.006042272,198.4954953,-3.666348587,188.5866098,-5.500466907,0.003641009,198.747105,-3.414738874,160.3718205,-33.71525627,0.003113925,193.6717349,-8.49010898,192.2575717,-1.82950506,0.006444454,167.4236372,-34.73820668,185.1629116,-8.924165125,0.00358969,202.1618439,0,194.0870767,0,0.00447005,147.2111624,-54.95068146,195.0876555,1.000578765,0.006940752,23.18548358,-178.9763603,221.9878972,27.90082048,0.004398882,39.30702952,-162.8548143,220.3201591,26.23308234,0.027648062,24.28845357,-177.8733903,213.5815572,19.49448047,0.011019468,23.48504716,-178.6767967,218.1267942,24.0397175,0.038011193,246.0402908,43.87844694,236.5579984,42.47092162,0.003678471,251.887625,49.72578116,275.0621573,80.97508056,0.005899727,243.6351969,41.47335305,278.0897385,84.0026618,0.020196557,246.884749,44.72290514,278.2479253,84.16084854,0.020750493,244.8755762,42.71373229,303.9035307,109.816454,0.011092126,248.42084,46.25899615,289.3909083,95.30383158,0.009228706,cut
0.631624609,79.34455426,-6.077356005,44.02389378,-6.113033072,0.234187394,84.87407224,-0.547838026,39.75856944,-10.37835741,0.192403018,87.14652154,1.724611275,37.27393466,-12.86299219,0.207292289,86.41167726,0.989766993,41.32759896,-8.809327894,0.408259183,93.86219069,8.440280424,40.26645556,-9.870471286,0.286535025,85.42191027,0,50.13692685,0,0.871825635,97.95461573,12.53270546,46.78927618,-3.347650669,0.605700016,76.71362435,-8.708285914,47.919948,-2.216978852,0.753733873,71.9583593,-13.46355097,48.06332421,-2.073602639,0.395047307,78.30706051,-7.114849759,39.62650373,-10.51042312,0.703239441,75.76172528,-9.660184986,38.33090341,-11.80602345,0.420020938,82.51947485,-2.902435421,91.31321888,41.17629203,0.977680802,80.74937219,-4.672538075,92.83108841,42.69416156,0.942972898,76.42775361,-8.994156656,123.0884656,72.95153874,0.947064757,82.0617468,-3.36016347,122.4070568,72.27012991,0.959362388,98.33858505,12.91667478,159.9024435,109.7655166,0.916829705,92.75242549,7.330515227,163.9465807,113.8096538,0.915463686,cut
0.323221214,155.9884513,-34.32281732,65.99443488,-38.35800408,0.70910722,164.4642752,-25.84699341,55.70905069,-48.64338827,0.682579339,151.0088375,-39.3024311,53.97663784,-50.37580112,0.572048664,179.721574,-10.58969461,57.67577798,-46.67666098,0.729908228,139.7310903,-50.58017835,55.60158756,-48.7508514,0.170304418,190.3112686,0,104.352439,0,0.835739493,134.836706,-55.47456259,100.3174481,-4.034990838,0.715695083,179.3960453,-10.91522336,190.5686553,86.21621633,0.331541687,120.1497059,-70.16156267,154.1421734,49.78973448,0.16985321,170.8410478,-19.47022078,124.8891066,20.53666764,0.123666257,114.9517905,-75.35947807,159.3949314,55.04249246,0.057891756,155.5848534,-34.72641526,205.6070291,101.2545901,0.115833551,133.2236501,-57.08761846,203.0625577,98.71011875,0.118769646,161.2631178,-29.0481508,172.6365204,68.28408149,0.05175814,130.4161517,-59.8951169,166.8378659,62.48542697,0.04452166,120.1981185,-70.11315016,203.1116115,98.75917249,0.02960214,96.66840668,-93.64286193,181.5828435,77.23040451,0.03594014,cut
0.334228468,107.6489816,4.000818869,48.51031174,-10.49606679,0.256683886,111.6011386,7.952975856,44.98472993,-14.0216486,0.130729109,106.3861238,2.737961112,44.89530125,-14.11107728,0.286235034,106.4976792,2.849516516,45.30393103,-13.7024475,0.117055684,101.1164803,-2.531682471,46.31011161,-12.69626692,0.410760045,103.6481627,0,59.00637853,0,0.583928883,99.10930233,-4.538860395,59.1754661,0.16908757,0.599311709,98.10361157,-5.544551152,73.87956998,14.87319145,0.293066144,87.11176178,-16.53640094,71.67051293,12.6641344,0.42466259,84.31410437,-19.33405835,71.52418441,12.51780588,0.275607347,82.84903797,-20.79912475,71.8367328,12.83035427,0.356994778,94.54711736,-9.101045364,94.69721456,35.69083603,0.240238965,93.62467903,-10.02348369,94.33493113,35.3285526,0.394438028,94.72478132,-8.923381405,115.0073159,56.00093738,0.22050637,77.87373465,-25.77442807,118.6124186,59.60604003,0.171045095,84.56365682,-19.0845059,140.2707052,81.26432664,0.510957241,81.28792136,-22.36024137,140.7742363,81.76785777,0.409663051,cut
0.007325735,62.68153803,-79.30964013,296.3959215,263.9017654,0.001122147,112.0637649,-29.92741329,43.94043652,11.44628042,0.001730502,113.8983107,-28.09286748,44.59805767,12.10390158,0.001089573,59.22531544,-82.76586273,299.7088124,267.2146563,0.001152307,32.51499221,-109.476186,-2.751678994,-35.24583509,0.001379311,141.9911782,0,32.49415609,0,0.0067918,111.4633998,-30.52777836,11.30674266,-21.18741343,0.003334075,175.4078015,33.41662336,129.0788109,96.58465478,0.00659126,170.4498825,28.45870437,128.6466339,96.15247778,0.005713969,129.5879201,-12.40325809,99.19921341,66.70505731,0.005908608,97.70442206,-44.28675611,100.7973341,68.30317798,0.005232513,124.9291683,-17.06200982,219.560218,187.0660619,0.016538739,40.55800679,-101.4331714,184.1699741,151.675818,0.017500132,228.4623439,86.47116576,258.5748992,226.0807431,0.014476776,225.9210074,83.92982928,259.2664073,226.7722512,0.014296144,229.9675849,87.97640671,272.7903314,240.2961753,0.010137171,228.5823243,86.59114615,272.0415405,239.5473844,0.011542469,cut
0.011225108,166.9262244,-60.2235846,18.90676625,34.28247133,0.002409965,138.2377298,-88.91207921,1.23460585,16.61031093,0.001649737,168.5316568,-58.61815219,21.70352194,37.07922702,0.00141561,-55.37313914,-282.5229482,148.6844816,164.0601867,0.001816094,-11.47918701,-238.628996,177.9530269,193.328732,0.00153026,227.149809,0,-15.37570508,0,0.017396718,-49.99967955,-277.1494886,6.352081002,21.72778608,0.009789467,190.5025675,-36.6472415,27.43051729,42.80622237,0.011650562,-3.45940794,-230.6092169,243.2801777,258.6558828,0.005946368,172.5215036,-54.6283054,22.63245045,38.00815553,0.04172492,169.2919898,-57.8578192,19.49507049,34.87077557,0.015443325,58.9338696,-168.2159394,272.4822582,287.8579633,0.012478143,46.88156662,-180.2682424,274.1263601,289.5020652,0.012588263,233.4032348,6.253425806,289.825196,305.2009011,0.013162792,17.11376947,-210.0360395,289.0661277,304.4418328,0.010640919,157.1650286,-69.9847804,8.560741736,23.93644682,0.01734671,157.0307988,-70.11901024,8.97790894,24.35361402,0.01383698,cut
0.110810098,141.6906038,-24.54701583,47.50175773,-17.65632778,0.25306654,141.2774587,-24.9601609,45.40798321,-19.7501023,0.142724037,138.2983968,-27.93922276,44.14996581,-21.00811969,0.029764861,156.5738366,-9.663782973,45.85406678,-19.30401873,0.342119902,156.0299172,-10.2077024,46.06744789,-19.09063762,0.015763521,166.2376196,0,65.15808551,0,0.224199384,159.1899471,-7.047672494,65.4241317,0.26604619,0.145825297,148.7350701,-17.50254946,79.32609825,14.16801275,0.078068554,125.8862685,-40.35135113,73.29010574,8.13202023,0.096846402,113.5403288,-52.6972908,84.95233439,19.79424889,0.168213636,119.2570312,-46.98058845,75.39839689,10.24031138,0.126780838,171.3236412,5.086021572,109.0642699,43.90618439,0.049518943,184.7042336,18.46661401,107.8212723,42.66318681,0.046051413,154.0813402,-12.15627945,158.2998788,93.14179328,0.032904148,156.0584339,-10.17918568,158.2753341,93.11724859,0.035474807,155.2409072,-10.99671241,164.2917203,99.13363475,0.048117816,145.5543251,-20.68329451,164.2686183,99.11053283,0.048331559,cut
0.20134235,150.4685695,141.9017332,49.95144796,29.90028589,0.21987465,155.8655498,147.2987134,43.02372023,22.97255817,0.226829946,156.4301487,147.8633124,42.82344417,22.77228211,0.094873399,165.9823228,157.4154865,45.67746708,25.62630501,0.510217786,154.2396694,145.672833,45.06798236,25.01682029,0.08615002,8.566836346,0,20.05116207,0,0.380270183,6.648672972,-1.918163374,20.58959991,0.53843784,0.489188343,16.20184457,7.635008222,54.62214696,34.5709849,0.082983643,19.09572141,10.52888507,55.1626866,35.11152453,0.263378441,18.07571441,9.508878062,81.37600672,61.32484466,0.117444456,13.31683356,4.749997209,83.61846983,63.56730777,0.260754168,-3.710567905,-12.27740425,82.84568638,62.79452432,0.093320578,-4.008728799,-12.57556515,85.64514279,65.59398072,0.187511683,27.63247063,19.06563429,106.19671,86.14554795,0.180611193,23.67403943,15.10720309,105.9424552,85.89129318,0.126862615,37.08811363,28.52127728,135.0324994,114.9813374,0.057497174,33.75196049,25.18512414,135.3329313,115.2817693,0.045051664,cut
0.633023618,135.4560585,3.898668104,139.2309849,-17.89311806,0.784000278,131.9592962,0.401905817,133.3143004,-23.80980258,0.639716625,131.105184,-0.452206385,130.2305585,-26.89354448,0.82103771,172.5694352,41.01204482,53.76840436,-103.3556986,0.225670695,117.2409651,-14.31642525,131.3609409,-25.7631621,0.827919245,131.5573904,0,157.124103,0,0.962931037,102.598744,-28.95864643,161.0205981,3.896495062,0.896048307,146.8736997,15.31630935,72.18763003,-84.93647297,0.815112412,101.6345547,-29.92283565,54.74949699,-102.374606,0.935237408,152.2708759,20.71348554,63.72737365,-93.39672935,0.392819017,151.3013966,19.74400621,71.36848242,-85.75562058,0.4423801,134.7810797,3.223689335,131.6111969,-25.51290609,0.417364776,113.0413664,-18.51602398,211.826274,54.702171,0.47090438,129.2346583,-2.322732057,209.7994853,52.67538227,0.299688995,113.7241467,-17.83324364,187.2612682,30.13716523,0.4103899,129.7081676,-1.84922274,239.3540082,82.22990518,0.633013725,127.4243188,-4.133071603,240.316149,83.19204605,0.787166893,cut
0.063556638,187.640654,3.753608674,53.21925716,-36.83417651,0.012891889,187.105017,3.217971742,47.6723593,-42.38107436,0.012122184,185.7872098,1.900164534,49.01718258,-41.03625108,0.008787334,198.0098917,14.12284643,55.92774417,-34.1256895,0.013272971,178.275682,-5.611363274,50.28049009,-39.77294358,0.007000059,183.8870453,0,90.05343367,0,0.036209852,38.80239405,-145.0846512,11.41018478,-78.64324889,0.013983279,151.8793722,-32.00767309,52.9270276,-37.12640606,0.040515184,189.1933456,5.306300301,90.73059438,0.677160716,0.031487405,184.0297714,0.142726082,152.7221086,62.66867493,0.316370428,183.9124449,0.02539965,152.4542189,62.40078522,0.050394654,187.2645397,3.377494367,197.5363884,107.4829547,0.030663997,109.8667664,-74.02027887,163.8099997,73.75656603,0.030511886,221.4596106,37.57256534,271.3783353,181.3249017,0.043815434,220.4680803,36.58103498,248.4357723,158.3823386,0.034255773,183.9958221,0.10877676,153.4896376,63.43620389,0.238182902,183.0670605,-0.819984763,153.3081886,63.25475492,0.159997612,cut
0.053211987,110.8044339,-64.80257502,92.47857476,43.01608787,0.039357126,120.0313286,-55.57568027,79.37077029,29.9082834,0.033840269,105.7687841,-69.83822477,86.67206523,37.20957834,0.04219532,168.8156662,-6.79134265,37.53643407,-11.92605282,0.018737525,85.99723193,-89.60977695,90.78864309,41.3261562,0.045265794,175.6070089,0,49.46248689,0,0.083050281,170.795503,-4.811505863,51.17026155,1.707774656,0.09866941,152.9369844,-22.67002447,71.88899712,22.42651023,0.107464641,153.7182997,-21.88870916,72.02832114,22.56583425,0.083791077,141.1398802,-34.46712865,77.35781243,27.89532554,0.057070017,140.5442531,-35.06275578,77.56220302,28.09971613,0.060471684,189.4925663,13.88555742,106.4023385,56.93985163,0.065985173,180.0783091,4.471300177,105.8469305,56.38444359,0.054379523,179.0101701,3.403161194,120.8859366,71.42344968,0.014660567,82.41943478,-93.1875741,158.0165106,108.5540237,0.023206443,118.3732088,-57.23380003,199.8102448,150.3477579,0.032189608,81.86767816,-93.73933072,168.96921,119.5067231,0.044269323,cut
0.142828882,185.0843556,-4.84354932,110.7490272,-3.639461651,0.028197378,190.7552637,0.827358854,102.7517712,-11.63671768,0.022583604,186.2417674,-3.686137515,103.8572616,-10.53122732,0.009390801,196.3214741,6.393569174,108.526736,-5.861752877,0.01335302,187.8390776,-2.088827289,108.7474778,-5.641011041,0.009797662,189.9279049,0,114.3884889,0,0.028564811,201.3653707,11.4374658,144.7958683,30.40737939,0.04186216,157.3907221,-32.53718276,153.3459853,38.95749638,0.290532261,158.8955,-31.03240492,152.0071245,37.6186356,0.448759168,131.3047654,-58.6231395,130.1072829,15.71879405,0.20140025,133.40729,-56.52061492,131.1449192,16.7564303,0.280463576,213.6871575,23.75925264,212.3168114,97.92832252,0.19280979,195.2562918,5.328386952,202.0098794,87.62139049,0.172905087,169.9647421,-19.96316279,276.3692596,161.9807707,0.184197903,167.8843042,-22.04360071,276.0026568,161.6141679,0.203572184,167.7174253,-22.21047962,273.8891245,159.5006356,0.166004121,157.6424922,-32.28541274,270.5366914,156.1482025,0.133697212,cut
0.189303293,112.1781524,-19.70820445,56.14828117,13.48183925,0.106521279,117.8226456,-14.0637112,45.01064612,2.344204201,0.077669799,111.2029198,-20.68343701,50.3554333,7.688991383,0.078559846,124.706111,-7.180245841,39.81380388,-2.852638037,0.041119695,100.4293894,-31.45696736,48.61424813,5.947806214,0.056479514,131.8863568,0,42.66644192,0,0.137811363,59.08010461,-72.80625221,31.34152676,-11.32491516,0.194088638,141.7277948,9.841438026,98.93004124,56.26359932,0.32171756,29.33311611,-102.5532407,3.576738454,-39.08970347,0.273697585,163.76151,31.87515318,143.2588421,100.5924002,0.133521497,26.60484462,-105.2815122,1.058068628,-41.60837329,0.067590445,122.3393659,-9.546990896,115.0541521,72.38771016,0.115624636,107.7626388,-24.12371802,114.0040208,71.33757892,0.110998839,144.4953592,12.60900238,114.2262767,71.55983476,0.420709729,145.2290279,13.34267108,121.2214756,78.55503364,0.222290456,172.3149044,40.42854754,152.1086518,109.4422099,0.551000416,168.1631125,36.27675572,151.6516897,108.9852478,0.308754683,cut
0.291116622,149.6583812,-0.919481567,-9.497804679,-6.345076227,0.100313485,151.3223967,0.74453391,-12.64379331,-9.491064855,0.043670803,149.6048924,-0.97297045,-9.569264571,-6.41653612,0.032317191,141.3561869,-9.221675888,-14.20986161,-11.05713316,0.060031712,150.175387,-0.402475795,-15.78745749,-12.63472904,0.053755045,150.5778628,0,-3.152728452,0,0.259600639,146.5664103,-4.011452523,4.642592515,7.795320967,0.412894487,172.9430915,22.36522868,-4.13247769,-0.979749238,0.302335024,14.61602742,-135.9618354,140.2349212,143.3876497,0.48356989,159.4615061,8.883643243,5.345819154,8.498547606,0.400344074,105.8610849,-44.71677788,60.23220552,63.38493397,0.473525643,161.5725091,10.99464624,73.34074473,76.49347318,0.695449829,177.0810791,26.50321634,70.65350722,73.80623567,0.472253412,145.7568811,-4.820981749,122.9877843,126.1405128,0.389327824,147.169269,-3.408593797,119.5087002,122.6614287,0.294255584,146.7853175,-3.792545304,133.5519635,136.7046919,0.288595468,144.754913,-5.822949836,133.3032304,136.4559588,0.186742455,cut
